164	1548354618651	-4.601	-1.498	11.213	fastcircle10
165	1548354618690	-2.35	1.742	11.052	fastcircle10
166	1548354618727	-7.011	2.204	9.066	fastcircle10
167	1548354618765	-4.566	2.407	15.333	fastcircle10
168	1548354618808	-6.918	1.541	11.076	fastcircle10
169	1548354618842	-0.809	2.259	13.486	fastcircle10
170	1548354618882	-3.606	-0.014	13.431	fastcircle10
171	1548354618919	-4.317	-2.668	12.199	fastcircle10
172	1548354618957	-1.491	-2.623	10.758	fastcircle10
173	1548354618995	-3.022	-3.783	9.114	fastcircle10
174	1548354619032	-2.46	-4.673	8.947	fastcircle10
175	1548354619070	-1.649	-3.467	7.346	fastcircle10
176	1548354619109	0.203	-3.549	7.724	fastcircle10
177	1548354619147	0.878	-2.441	8.298	fastcircle10
178	1548354619187	3.819	-1.72	8.932	fastcircle10
179	1548354619224	3.113	-0.184	10.646	fastcircle10
180	1548354619260	1.376	-1.988	10.409	fastcircle10
181	1548354619298	0.651	-0.187	10.141	fastcircle10
182	1548354619338	3.357	0.737	10.689	fastcircle10
183	1548354619376	2.869	1.149	8.698	fastcircle10
184	1548354619413	2.29	1.656	9.514	fastcircle10
185	1548354619451	4.032	0.814	11.541	fastcircle10
186	1548354619489	2.055	0.407	9.581	fastcircle10
187	1548354619530	1.567	0.474	9.77	fastcircle10
188	1548354619568	3.003	0.311	10.696	fastcircle10
189	1548354619603	1.031	-0.601	10.107	fastcircle10
190	1548354619641	2.07	0.06	10.631	fastcircle10
191	1548354619681	1.665	0.179	10.055	fastcircle10
192	1548354619718	0.057	-0.787	10.674	fastcircle10
193	1548354619758	1.335	0	9.473	fastcircle10
194	1548354619794	0.086	-0.191	8.877	fastcircle10
195	1548354619831	-0.007	-0.452	10.272	fastcircle10
196	1548354619869	0.376	-0.127	9.533	fastcircle10
197	1548354619907	0.234	0.275	9.902	fastcircle10
198	1548354619944	0.203	-0.11	9.466	fastcircle10
199	1548354619986	0.268	0.081	9.514	fastcircle10
200	1548354620023	0.246	-0.091	9.37	fastcircle10
201	1548354620061	0.313	0.27	9.657	fastcircle10
202	1548354620098	0.33	0.1	9.71	fastcircle10
203	1548354620137	0.091	-0.12	9.452	fastcircle10
204	1548354620179	0.065	-0.031	9.868	fastcircle10
205	1548354620213	0.447	0.086	9.602	fastcircle10
206	1548354620253	0.115	-0.158	9.468	fastcircle10
207	1548354620289	-0.026	-0.261	9.557	fastcircle10
208	1548354620330	0.648	0.033	9.985	fastcircle10
209	1548354620362	-0.258	-0.165	9.069	fastcircle10
210	1548354620400	0.074	-0.074	9.586	fastcircle10
